discipline_title,event_title,event_gender,medal_type,participant_type,country_3_letter_code,game_location,game_season,game_year,game_name
Shooting,trap 75 targets women,Women,Gold,Athlete,LTU,Australia,Summer,2000,Sydney 2000
Shooting,trap 75 targets women,Women,Silver,Athlete,ESP,Greece,Summer,2004,Athens 2004
Shooting,trap 75 targets women,Women,Silver,Athlete,FRA,Australia,Summer,2000,Sydney 2000
Shooting,trap 75 targets women,Women,Silver,Athlete,SVK,China,Summer,2008,Beijing 2008
Short Track,1000m men,Men,Bronze,Athlete,CAN,Japan,Winter,1998,Nagano 1998
Short Track,1000m men,Men,Bronze,Athlete,CAN,Norway,Winter,1994,Lillehammer 1994
Short Track,1000m men,Men,Bronze,Athlete,CAN,United States,Winter,2002,Salt Lake City 2002
Short Track,1000m men,Men,Bronze,Athlete,KOR,France,Winter,1992,Albertville 1992
Short Track,1000m men,Men,Bronze,Athlete,NLD,Russian Federation,Winter,2014,Sochi 2014
Short Track,1000m men,Men,Bronze,Athlete,USA,Canada,Winter,2010,Vancouver 2010
Short Track,1000m men,Men,Bronze,Athlete,USA,Italy,Winter,2006,Turin 2006
Short Track,1000m men,Men,Gold,Athlete,AUS,United States,Winter,2002,Salt Lake City 2002
Short Track,1000m men,Men,Gold,Athlete,KOR,Canada,Winter,2010,Vancouver 2010
Short Track,1000m men,Men,Gold,Athlete,KOR,France,Winter,1992,Albertville 1992
Short Track,1000m men,Men,Gold,Athlete,KOR,Italy,Winter,2006,Turin 2006
Short Track,1000m men,Men,Gold,Athlete,KOR,Japan,Winter,1998,Nagano 1998
Short Track,1000m men,Men,Gold,Athlete,KOR,Norway,Winter,1994,Lillehammer 1994
Short Track,1000m men,Men,Gold,Athlete,RUS,Russian Federation,Winter,2014,Sochi 2014
Short Track,1000m men,Men,Silver,Athlete,CAN,France,Winter,1992,Albertville 1992
Short Track,1000m men,Men,Silver,Athlete,CHN,Japan,Winter,1998,Nagano 1998
Short Track,1000m men,Men,Silver,Athlete,KOR,Canada,Winter,2010,Vancouver 2010
Short Track,1000m men,Men,Silver,Athlete,KOR,Italy,Winter,2006,Turin 2006
Short Track,1000m men,Men,Silver,Athlete,KOR,Norway,Winter,1994,Lillehammer 1994
Short Track,1000m men,Men,Silver,Athlete,RUS,Russian Federation,Winter,2014,Sochi 2014
Short Track,1000m men,Men,Silver,Athlete,USA,United States,Winter,2002,Salt Lake City 2002
Short Track,1000m women,Women,Bronze,Athlete,CHN,Italy,Winter,2006,Turin 2006
Short Track,1000m women,Women,Bronze,Athlete,CHN,United States,Winter,2002,Salt Lake City 2002
Short Track,1000m women,Women,Bronze,Athlete,KOR,Canada,Winter,2010,Vancouver 2010
Short Track,1000m women,Women,Bronze,Athlete,KOR,Japan,Winter,1998,Nagano 1998
Short Track,1000m women,Women,Bronze,Athlete,KOR,Norway,Winter,1994,Lillehammer 1994
Short Track,1000m women,Women,Bronze,Athlete,KOR,Russian Federation,Winter,2014,Sochi 2014
Short Track,1000m women,Women,Gold,Athlete,CHN,Canada,Winter,2010,Vancouver 2010
Short Track,1000m women,Women,Gold,Athlete,CHN,United States,Winter,2002,Salt Lake City 2002
Short Track,1000m women,Women,Gold,Athlete,KOR,Italy,Winter,2006,Turin 2006
Short Track,1000m women,Women,Gold,Athlete,KOR,Japan,Winter,1998,Nagano 1998
Short Track,1000m women,Women,Gold,Athlete,KOR,Norway,Winter,1994,Lillehammer 1994
Short Track,1000m women,Women,Gold,Athlete,KOR,Russian Federation,Winter,2014,Sochi 2014
Short Track,1000m women,Women,Silver,Athlete,CAN,Norway,Winter,1994,Lillehammer 1994
Short Track,1000m women,Women,Silver,Athlete,CHN,Italy,Winter,2006,Turin 2006
Short Track,1000m women,Women,Silver,Athlete,CHN,Japan,Winter,1998,Nagano 1998
Short Track,1000m women,Women,Silver,Athlete,CHN,Russian Federation,Winter,2014,Sochi 2014
Short Track,1000m women,Women,Silver,Athlete,KOR,United States,Winter,2002,Salt Lake City 2002
Short Track,1000m women,Women,Silver,Athlete,USA,Canada,Winter,2010,Vancouver 2010
Short Track,1500m men,Men,Bronze,Athlete,CAN,United States,Winter,2002,Salt Lake City 2002
Short Track,1500m men,Men,Bronze,Athlete,CHN,Italy,Winter,2006,Turin 2006
Short Track,1500m men,Men,Bronze,Athlete,RUS,Russian Federation,Winter,2014,Sochi 2014
Short Track,1500m men,Men,Bronze,Athlete,USA,Canada,Winter,2010,Vancouver 2010
Short Track,1500m men,Men,Gold,Athlete,CAN,Russian Federation,Winter,2014,Sochi 2014
Short Track,1500m men,Men,Gold,Athlete,KOR,Canada,Winter,2010,Vancouver 2010
Short Track,1500m men,Men,Gold,Athlete,KOR,Italy,Winter,2006,Turin 2006
Short Track,1500m men,Men,Gold,Athlete,USA,United States,Winter,2002,Salt Lake City 2002
Short Track,1500m men,Men,Silver,Athlete,CHN,Russian Federation,Winter,2014,Sochi 2014
Short Track,1500m men,Men,Silver,Athlete,CHN,United States,Winter,2002,Salt Lake City 2002
Short Track,1500m men,Men,Silver,Athlete,KOR,Italy,Winter,2006,Turin 2006
Short Track,1500m men,Men,Silver,Athlete,USA,Canada,Winter,2010,Vancouver 2010
Short Track,1500m women,Women,Bronze,Athlete,BGR,United States,Winter,2002,Salt Lake City 2002
Short Track,1500m women,Women,Bronze,Athlete,CHN,Italy,Winter,2006,Turin 2006
Short Track,1500m women,Women,Bronze,Athlete,ITA,Russian Federation,Winter,2014,Sochi 2014
Short Track,1500m women,Women,Bronze,Athlete,KOR,Canada,Winter,2010,Vancouver 2010
Short Track,1500m women,Women,Gold,Athlete,CHN,Canada,Winter,2010,Vancouver 2010
Short Track,1500m women,Women,Gold,Athlete,CHN,Russian Federation,Winter,2014,Sochi 2014
Short Track,1500m women,Women,Gold,Athlete,KOR,Italy,Winter,2006,Turin 2006
Short Track,1500m women,Women,Gold,Athlete,KOR,United States,Winter,2002,Salt Lake City 2002
Short Track,1500m women,Women,Silver,Athlete,KOR,Canada,Winter,2010,Vancouver 2010
Short Track,1500m women,Women,Silver,Athlete,KOR,Italy,Winter,2006,Turin 2006
Short Track,1500m women,Women,Silver,Athlete,KOR,Russian Federation,Winter,2014,Sochi 2014
Short Track,1500m women,Women,Silver,Athlete,KOR,United States,Winter,2002,Salt Lake City 2002
Short Track,3000m relay women,Women,Bronze,Team,CAN,Japan,Winter,1998,Nagano 1998
Short Track,3000m relay women,Women,Bronze,Team,CAN,United States,Winter,2002,Salt Lake City 2002
Short Track,3000m relay women,Women,Bronze,Team,EUN,France,Winter,1992,Albertville 1992
Short Track,3000m relay women,Women,Bronze,Team,ITA,Italy,Winter,2006,Turin 2006
Short Track,3000m relay women,Women,Bronze,Team,ITA,Russian Federation,Winter,2014,Sochi 2014
Short Track,3000m relay women,Women,Bronze,Team,USA,Canada,Winter,2010,Vancouver 2010
Short Track,3000m relay women,Women,Bronze,Team,USA,Norway,Winter,1994,Lillehammer 1994
Short Track,3000m relay women,Women,Gold,Team,CAN,France,Winter,1992,Albertville 1992
Short Track,3000m relay women,Women,Gold,Team,CHN,Canada,Winter,2010,Vancouver 2010
Short Track,3000m relay women,Women,Gold,Team,KOR,Italy,Winter,2006,Turin 2006
Short Track,3000m relay women,Women,Gold,Team,KOR,Japan,Winter,1998,Nagano 1998
Short Track,3000m relay women,Women,Gold,Team,KOR,Norway,Winter,1994,Lillehammer 1994
Short Track,3000m relay women,Women,Gold,Team,KOR,Russian Federation,Winter,2014,Sochi 2014
Short Track,3000m relay women,Women,Gold,Team,KOR,United States,Winter,2002,Salt Lake City 2002
Short Track,3000m relay women,Women,Silver,Team,CAN,Canada,Winter,2010,Vancouver 2010
Short Track,3000m relay women,Women,Silver,Team,CAN,Italy,Winter,2006,Turin 2006
Short Track,3000m relay women,Women,Silver,Team,CAN,Norway,Winter,1994,Lillehammer 1994
Short Track,3000m relay women,Women,Silver,Team,CAN,Russian Federation,Winter,2014,Sochi 2014
Short Track,3000m relay women,Women,Silver,Team,CHN,Japan,Winter,1998,Nagano 1998
Short Track,3000m relay women,Women,Silver,Team,CHN,United States,Winter,2002,Salt Lake City 2002
Short Track,3000m relay women,Women,Silver,Team,USA,France,Winter,1992,Albertville 1992
Short Track,5000m relay men,Men,Bronze,Team,AUS,Norway,Winter,1994,Lillehammer 1994
Short Track,5000m relay men,Men,Bronze,Team,CHN,Japan,Winter,1998,Nagano 1998
Short Track,5000m relay men,Men,Bronze,Team,CHN,Russian Federation,Winter,2014,Sochi 2014
Short Track,5000m relay men,Men,Bronze,Team,CHN,United States,Winter,2002,Salt Lake City 2002
Short Track,5000m relay men,Men,Bronze,Team,JPN,France,Winter,1992,Albertville 1992
Short Track,5000m relay men,Men,Bronze,Team,USA,Canada,Winter,2010,Vancouver 2010
Short Track,5000m relay men,Men,Bronze,Team,USA,Italy,Winter,2006,Turin 2006
Short Track,5000m relay men,Men,Gold,Team,CAN,Canada,Winter,2010,Vancouver 2010
Short Track,5000m relay men,Men,Gold,Team,CAN,Japan,Winter,1998,Nagano 1998
Short Track,5000m relay men,Men,Gold,Team,CAN,United States,Winter,2002,Salt Lake City 2002
Short Track,5000m relay men,Men,Gold,Team,ITA,Norway,Winter,1994,Lillehammer 1994
Short Track,5000m relay men,Men,Gold,Team,KOR,France,Winter,1992,Albertville 1992
Short Track,5000m relay men,Men,Gold,Team,KOR,Italy,Winter,2006,Turin 2006
Short Track,5000m relay men,Men,Gold,Team,RUS,Russian Federation,Winter,2014,Sochi 2014
Short Track,5000m relay men,Men,Silver,Team,CAN,France,Winter,1992,Albertville 1992
Short Track,5000m relay men,Men,Silver,Team,CAN,Italy,Winter,2006,Turin 2006
Short Track,5000m relay men,Men,Silver,Team,ITA,United States,Winter,2002,Salt Lake City 2002
Short Track,5000m relay men,Men,Silver,Team,KOR,Canada,Winter,2010,Vancouver 2010
Short Track,5000m relay men,Men,Silver,Team,KOR,Japan,Winter,1998,Nagano 1998
Short Track,5000m relay men,Men,Silver,Team,USA,Norway,Winter,1994,Lillehammer 1994
Short Track,5000m relay men,Men,Silver,Team,USA,Russian Federation,Winter,2014,Sochi 2014
Short Track,500m men,Men,Bronze,Athlete,CAN,Canada,Winter,2010,Vancouver 2010
Short Track,500m men,Men,Bronze,Athlete,CAN,Russian Federation,Winter,2014,Sochi 2014
Short Track,500m men,Men,Bronze,Athlete,GBR,Norway,Winter,1994,Lillehammer 1994
Short Track,500m men,Men,Bronze,Athlete,JPN,Japan,Winter,1998,Nagano 1998
Short Track,500m men,Men,Bronze,Athlete,KOR,Italy,Winter,2006,Turin 2006
Short Track,500m men,Men,Bronze,Athlete,USA,United States,Winter,2002,Salt Lake City 2002
Short Track,500m men,Men,Gold,Athlete,CAN,Canada,Winter,2010,Vancouver 2010
Short Track,500m men,Men,Gold,Athlete,CAN,United States,Winter,2002,Salt Lake City 2002
Short Track,500m men,Men,Gold,Athlete,JPN,Japan,Winter,1998,Nagano 1998
Short Track,500m men,Men,Gold,Athlete,KOR,Norway,Winter,1994,Lillehammer 1994
Short Track,500m men,Men,Gold,Athlete,RUS,Russian Federation,Winter,2014,Sochi 2014
Short Track,500m men,Men,Gold,Athlete,USA,Italy,Winter,2006,Turin 2006
Short Track,500m men,Men,Silver,Athlete,CAN,Italy,Winter,2006,Turin 2006
Short Track,500m men,Men,Silver,Athlete,CAN,United States,Winter,2002,Salt Lake City 2002
Short Track,500m men,Men,Silver,Athlete,CHN,Japan,Winter,1998,Nagano 1998
Short Track,500m men,Men,Silver,Athlete,CHN,Russian Federation,Winter,2014,Sochi 2014
Short Track,500m men,Men,Silver,Athlete,ITA,Norway,Winter,1994,Lillehammer 1994
Short Track,500m men,Men,Silver,Athlete,KOR,Canada,Winter,2010,Vancouver 2010
Short Track,500m women,Women,Bronze,Athlete,CAN,Italy,Winter,2006,Turin 2006
Short Track,500m women,Women,Bronze,Athlete,CHN,United States,Winter,2002,Salt Lake City 2002
Short Track,500m women,Women,Bronze,Athlete,ITA,Canada,Winter,2010,Vancouver 2010
Short Track,500m women,Women,Bronze,Athlete,KOR,Japan,Winter,1998,Nagano 1998
Short Track,500m women,Women,Bronze,Athlete,KOR,Russian Federation,Winter,2014,Sochi 2014
Short Track,500m women,Women,Bronze,Athlete,PRK,France,Winter,1992,Albertville 1992
Short Track,500m women,Women,Bronze,Athlete,USA,Norway,Winter,1994,Lillehammer 1994
Short Track,500m women,Women,Gold,Athlete,CAN,Japan,Winter,1998,Nagano 1998
Short Track,500m women,Women,Gold,Athlete,CHN,Canada,Winter,2010,Vancouver 2010
Short Track,500m women,Women,Gold,Athlete,CHN,Italy,Winter,2006,Turin 2006
Short Track,500m women,Women,Gold,Athlete,CHN,Russian Federation,Winter,2014,Sochi 2014
Short Track,500m women,Women,Gold,Athlete,CHN,United States,Winter,2002,Salt Lake City 2002
Short Track,500m women,Women,Gold,Athlete,USA,France,Winter,1992,Albertville 1992
Short Track,500m women,Women,Gold,Athlete,USA,Norway,Winter,1994,Lillehammer 1994
Short Track,500m women,Women,Silver,Athlete,BGR,Italy,Winter,2006,Turin 2006
Short Track,500m women,Women,Silver,Athlete,BGR,United States,Winter,2002,Salt Lake City 2002
Short Track,500m women,Women,Silver,Athlete,CAN,Canada,Winter,2010,Vancouver 2010
Short Track,500m women,Women,Silver,Athlete,CHN,France,Winter,1992,Albertville 1992
Short Track,500m women,Women,Silver,Athlete,CHN,Japan,Winter,1998,Nagano 1998
Short Track,500m women,Women,Silver,Athlete,CHN,Norway,Winter,1994,Lillehammer 1994
Short Track,500m women,Women,Silver,Athlete,ITA,Russian Federation,Winter,2014,Sochi 2014
Short Track,Ladies’ 1000m,Women,Bronze,Athlete,ITA,Republic of Korea,Winter,2018,PyeongChang 2018
Short Track,Ladies’ 1000m,Women,Gold,Athlete,NLD,Republic of Korea,Winter,2018,PyeongChang 2018
Short Track,Ladies’ 1000m,Women,Silver,Athlete,CAN,Republic of Korea,Winter,2018,PyeongChang 2018
Short Track,Ladies’ 1500m,Women,Bronze,Athlete,CAN,Republic of Korea,Winter,2018,PyeongChang 2018
Short Track,Ladies’ 1500m,Women,Gold,Athlete,KOR,Republic of Korea,Winter,2018,PyeongChang 2018
Short Track,Ladies’ 1500m,Women,Silver,Athlete,CHN,Republic of Korea,Winter,2018,PyeongChang 2018
Short Track,Ladies’ 3000m Relay,Women,Bronze,Team,NLD,Republic of Korea,Winter,2018,PyeongChang 2018
Short Track,Ladies’ 3000m Relay,Women,Gold,Team,KOR,Republic of Korea,Winter,2018,PyeongChang 2018
Short Track,Ladies’ 3000m Relay,Women,Silver,Team,ITA,Republic of Korea,Winter,2018,PyeongChang 2018
Short Track,Ladies’ 500m,Women,Bronze,Athlete,CAN,Republic of Korea,Winter,2018,PyeongChang 2018
Short Track,Ladies’ 500m,Women,Gold,Athlete,ITA,Republic of Korea,Winter,2018,PyeongChang 2018
Short Track,Ladies’ 500m,Women,Silver,Athlete,NLD,Republic of Korea,Winter,2018,PyeongChang 2018
Short Track,Men's 1000m,Men,Bronze,Athlete,HUN,China,Winter,2022,Beijing 2022
Short Track,Men's 1000m,Men,Gold,Athlete,CHN,China,Winter,2022,Beijing 2022
Short Track,Men's 1000m,Men,Silver,Athlete,CHN,China,Winter,2022,Beijing 2022
Short Track,Men's 1500m,Men,Bronze,Athlete,RUS,China,Winter,2022,Beijing 2022
Short Track,Men's 1500m,Men,Gold,Athlete,KOR,China,Winter,2022,Beijing 2022
Short Track,Men's 1500m,Men,Silver,Athlete,CAN,China,Winter,2022,Beijing 2022
Short Track,Men's 5000m Relay,Men,Bronze,Team,ITA,China,Winter,2022,Beijing 2022
Short Track,Men's 5000m Relay,Men,Gold,Team,CAN,China,Winter,2022,Beijing 2022
Short Track,Men's 5000m Relay,Men,Silver,Team,KOR,China,Winter,2022,Beijing 2022
Short Track,Men's 500m,Men,Bronze,Athlete,CAN,China,Winter,2022,Beijing 2022
Short Track,Men's 500m,Men,Gold,Athlete,HUN,China,Winter,2022,Beijing 2022
Short Track,Men's 500m,Men,Silver,Athlete,RUS,China,Winter,2022,Beijing 2022
Short Track,Men’s 1000m,Men,Bronze,Athlete,KOR,Republic of Korea,Winter,2018,PyeongChang 2018
Short Track,Men’s 1000m,Men,Gold,Athlete,CAN,Republic of Korea,Winter,2018,PyeongChang 2018
Short Track,Men’s 1000m,Men,Silver,Athlete,USA,Republic of Korea,Winter,2018,PyeongChang 2018
Short Track,Men’s 1500m,Men,Bronze,Athlete,RUS,Republic of Korea,Winter,2018,PyeongChang 2018
Short Track,Men’s 1500m,Men,Gold,Athlete,KOR,Republic of Korea,Winter,2018,PyeongChang 2018
Short Track,Men’s 1500m,Men,Silver,Athlete,NLD,Republic of Korea,Winter,2018,PyeongChang 2018
Short Track,Men’s 5000m Relay,Men,Bronze,Team,CAN,Republic of Korea,Winter,2018,PyeongChang 2018
Short Track,Men’s 5000m Relay,Men,Gold,Team,HUN,Republic of Korea,Winter,2018,PyeongChang 2018
Short Track,Men’s 5000m Relay,Men,Silver,Team,CHN,Republic of Korea,Winter,2018,PyeongChang 2018
Short Track,Men’s 500m,Men,Bronze,Athlete,KOR,Republic of Korea,Winter,2018,PyeongChang 2018
Short Track,Men’s 500m,Men,Gold,Athlete,CHN,Republic of Korea,Winter,2018,PyeongChang 2018
Short Track,Men’s 500m,Men,Silver,Athlete,KOR,Republic of Korea,Winter,2018,PyeongChang 2018
Short Track,Team Relay,Mixed,Bronze,Team,HUN,China,Winter,2022,Beijing 2022
Short Track,Team Relay,Mixed,Gold,Team,CHN,China,Winter,2022,Beijing 2022
Short Track,Team Relay,Mixed,Silver,Team,ITA,China,Winter,2022,Beijing 2022
Short Track,Women's 1000m,Women,Bronze,Athlete,BEL,China,Winter,2022,Beijing 2022
Short Track,Women's 1000m,Women,Gold,Athlete,NLD,China,Winter,2022,Beijing 2022
Short Track,Women's 1000m,Women,Silver,Athlete,KOR,China,Winter,2022,Beijing 2022
Short Track,Women's 1500m,Women,Bronze,Athlete,NLD,China,Winter,2022,Beijing 2022
Short Track,Women's 1500m,Women,Gold,Athlete,KOR,China,Winter,2022,Beijing 2022
Short Track,Women's 1500m,Women,Silver,Athlete,ITA,China,Winter,2022,Beijing 2022
Short Track,Women's 3000m Relay,Women,Bronze,Team,CHN,China,Winter,2022,Beijing 2022
Short Track,Women's 3000m Relay,Women,Gold,Team,NLD,China,Winter,2022,Beijing 2022
Short Track,Women's 3000m Relay,Women,Silver,Team,KOR,China,Winter,2022,Beijing 2022
Short Track,Women's 500m,Women,Bronze,Athlete,CAN,China,Winter,2022,Beijing 2022
Short Track,Women's 500m,Women,Gold,Athlete,ITA,China,Winter,2022,Beijing 2022
Short Track,Women's 500m,Women,Silver,Athlete,NLD,China,Winter,2022,Beijing 2022
Skateboarding,Men's Park,Men,Bronze,Athlete,USA,Japan,Summer,2020,Tokyo 2020
Skateboarding,Men's Park,Men,Gold,Athlete,AUS,Japan,Summer,2020,Tokyo 2020
Skateboarding,Men's Park,Men,Silver,Athlete,BRA,Japan,Summer,2020,Tokyo 2020
Skateboarding,Men's Street,Men,Bronze,Athlete,USA,Japan,Summer,2020,Tokyo 2020
Skateboarding,Men's Street,Men,Gold,Athlete,JPN,Japan,Summer,2020,Tokyo 2020
Skateboarding,Men's Street,Men,Silver,Athlete,BRA,Japan,Summer,2020,Tokyo 2020
Skateboarding,Women's Park,Women,Bronze,Athlete,GBR,Japan,Summer,2020,Tokyo 2020
Skateboarding,Women's Park,Women,Gold,Athlete,JPN,Japan,Summer,2020,Tokyo 2020
Skateboarding,Women's Park,Women,Silver,Athlete,JPN,Japan,Summer,2020,Tokyo 2020
Skateboarding,Women's Street,Women,Bronze,Athlete,JPN,Japan,Summer,2020,Tokyo 2020
Skateboarding,Women's Street,Women,Gold,Athlete,JPN,Japan,Summer,2020,Tokyo 2020
Skateboarding,Women's Street,Women,Silver,Athlete,BRA,Japan,Summer,2020,Tokyo 2020
Skeleton,Individual men,Men,Bronze,Athlete,CHE,Italy,Winter,2006,Turin 2006
Skeleton,Individual men,Men,Bronze,Athlete,CHE,United States,Winter,2002,Salt Lake City 2002
Skeleton,Individual men,Men,Bronze,Athlete,GBR,Switzerland,Winter,1928,St. Moritz 1928
Skeleton,Individual men,Men,Bronze,Athlete,GBR,Switzerland,Winter,1948,St. Moritz 1948
Skeleton,Individual men,Men,Bronze,Athlete,RUS,Canada,Winter,2010,Vancouver 2010
Skeleton,Individual men,Men,Bronze,Athlete,USA,Russian Federation,Winter,2014,Sochi 2014
Skeleton,Individual men,Men,Gold,Athlete,CAN,Canada,Winter,2010,Vancouver 2010
Skeleton,Individual men,Men,Gold,Athlete,CAN,Italy,Winter,2006,Turin 2006
Skeleton,Individual men,Men,Gold,Athlete,ITA,Switzerland,Winter,1948,St. Moritz 1948
Skeleton,Individual men,Men,Gold,Athlete,RUS,Russian Federation,Winter,2014,Sochi 2014
Skeleton,Individual men,Men,Gold,Athlete,USA,Switzerland,Winter,1928,St. Moritz 1928
Skeleton,Individual men,Men,Gold,Athlete,USA,United States,Winter,2002,Salt Lake City 2002
Skeleton,Individual men,Men,Silver,Athlete,AUT,United States,Winter,2002,Salt Lake City 2002
Skeleton,Individual men,Men,Silver,Athlete,CAN,Italy,Winter,2006,Turin 2006
Skeleton,Individual men,Men,Silver,Athlete,LVA,Canada,Winter,2010,Vancouver 2010
Skeleton,Individual men,Men,Silver,Athlete,LVA,Russian Federation,Winter,2014,Sochi 2014
Skeleton,Individual men,Men,Silver,Athlete,USA,Switzerland,Winter,1928,St. Moritz 1928
Skeleton,Individual men,Men,Silver,Athlete,USA,Switzerland,Winter,1948,St. Moritz 1948
Skeleton,Individual women,Women,Bronze,Athlete,CAN,Italy,Winter,2006,Turin 2006
Skeleton,Individual women,Women,Bronze,Athlete,DEU,Canada,Winter,2010,Vancouver 2010
Skeleton,Individual women,Women,Bronze,Athlete,GBR,United States,Winter,2002,Salt Lake City 2002
Skeleton,Individual women,Women,Bronze,Athlete,RUS,Russian Federation,Winter,2014,Sochi 2014
Skeleton,Individual women,Women,Gold,Athlete,CHE,Italy,Winter,2006,Turin 2006
Skeleton,Individual women,Women,Gold,Athlete,GBR,Canada,Winter,2010,Vancouver 2010
Skeleton,Individual women,Women,Gold,Athlete,GBR,Russian Federation,Winter,2014,Sochi 2014
Skeleton,Individual women,Women,Gold,Athlete,USA,United States,Winter,2002,Salt Lake City 2002
Skeleton,Individual women,Women,Silver,Athlete,DEU,Canada,Winter,2010,Vancouver 2010
Skeleton,Individual women,Women,Silver,Athlete,GBR,Italy,Winter,2006,Turin 2006
Skeleton,Individual women,Women,Silver,Athlete,USA,Russian Federation,Winter,2014,Sochi 2014
Skeleton,Individual women,Women,Silver,Athlete,USA,United States,Winter,2002,Salt Lake City 2002
Skeleton,Men,Men,Bronze,Athlete,CHN,China,Winter,2022,Beijing 2022
Skeleton,Men,Men,Bronze,Athlete,GBR,Republic of Korea,Winter,2018,PyeongChang 2018
Skeleton,Men,Men,Gold,Athlete,DEU,China,Winter,2022,Beijing 2022
Skeleton,Men,Men,Gold,Athlete,KOR,Republic of Korea,Winter,2018,PyeongChang 2018
Skeleton,Men,Men,Silver,Athlete,DEU,China,Winter,2022,Beijing 2022
Skeleton,Men,Men,Silver,Athlete,RUS,Republic of Korea,Winter,2018,PyeongChang 2018
Skeleton,Women,Women,Bronze,Athlete,GBR,Republic of Korea,Winter,2018,PyeongChang 2018
Skeleton,Women,Women,Bronze,Athlete,NLD,China,Winter,2022,Beijing 2022
Skeleton,Women,Women,Gold,Athlete,DEU,China,Winter,2022,Beijing 2022
Skeleton,Women,Women,Gold,Athlete,GBR,Republic of Korea,Winter,2018,PyeongChang 2018
Skeleton,Women,Women,Silver,Athlete,AUS,China,Winter,2022,Beijing 2022
Skeleton,Women,Women,Silver,Athlete,DEU,Republic of Korea,Winter,2018,PyeongChang 2018
Ski Jumping,Ladies’ Normal Hill Individual,Women,Bronze,Athlete,JPN,Republic of Korea,Winter,2018,PyeongChang 2018
Ski Jumping,Ladies’ Normal Hill Individual,Women,Gold,Athlete,NOR,Republic of Korea,Winter,2018,PyeongChang 2018
Ski Jumping,Ladies’ Normal Hill Individual,Women,Silver,Athlete,DEU,Republic of Korea,Winter,2018,PyeongChang 2018
Ski Jumping,Large Hill Individual men,Men,Bronze,Athlete,AUT,Canada,Winter,2010,Vancouver 2010
Ski Jumping,Large Hill Individual men,Men,Bronze,Athlete,AUT,France,Winter,1992,Albertville 1992
Ski Jumping,Large Hill Individual men,Men,Bronze,Athlete,AUT,Norway,Winter,1994,Lillehammer 1994
Ski Jumping,Large Hill Individual men,Men,Bronze,Athlete,CZE,Yugoslavia,Winter,1984,Sarajevo 1984
Ski Jumping,Large Hill Individual men,Men,Bronze,Athlete,DEU,Austria,Winter,1976,Innsbruck 1976
Ski Jumping,Large Hill Individual men,Men,Bronze,Athlete,DEU,Japan,Winter,1972,Sapporo 1972
Ski Jumping,Large Hill Individual men,Men,Bronze,Athlete,FIN,United States,Winter,1980,Lake Placid 1980
Ski Jumping,Large Hill Individual men,Men,Bronze,Athlete,FIN,United States,Winter,2002,Salt Lake City 2002
Ski Jumping,Large Hill Individual men,Men,Bronze,Athlete,JPN,Japan,Winter,1998,Nagano 1998
Ski Jumping,Large Hill Individual men,Men,Bronze,Athlete,NOR,Austria,Winter,1964,Innsbruck 1964
Ski Jumping,Large Hill Individual men,Men,Bronze,Athlete,NOR,France,Winter,1968,Grenoble 1968
Ski Jumping,Large Hill Individual men,Men,Bronze,Athlete,NOR,Italy,Winter,2006,Turin 2006
Ski Jumping,Large Hill Individual men,Men,Bronze,Athlete,SRB,Canada,Winter,1988,Calgary 1988
Ski Jumping,Large Hill Individual men,Men,Bronze,Athlete,SVN,Russian Federation,Winter,2014,Sochi 2014
Ski Jumping,Large Hill Individual men,Men,Gold,Athlete,AUT,Austria,Winter,1976,Innsbruck 1976
Ski Jumping,Large Hill Individual men,Men,Gold,Athlete,AUT,Italy,Winter,2006,Turin 2006
Ski Jumping,Large Hill Individual men,Men,Gold,Athlete,CHE,Canada,Winter,2010,Vancouver 2010
Ski Jumping,Large Hill Individual men,Men,Gold,Athlete,CHE,United States,Winter,2002,Salt Lake City 2002
Ski Jumping,Large Hill Individual men,Men,Gold,Athlete,DEU,Norway,Winter,1994,Lillehammer 1994
Ski Jumping,Large Hill Individual men,Men,Gold,Athlete,FIN,Canada,Winter,1988,Calgary 1988
Ski Jumping,Large Hill Individual men,Men,Gold,Athlete,FIN,France,Winter,1992,Albertville 1992
Ski Jumping,Large Hill Individual men,Men,Gold,Athlete,FIN,United States,Winter,1980,Lake Placid 1980
Ski Jumping,Large Hill Individual men,Men,Gold,Athlete,FIN,Yugoslavia,Winter,1984,Sarajevo 1984
Ski Jumping,Large Hill Individual men,Men,Gold,Athlete,JPN,Japan,Winter,1998,Nagano 1998
Ski Jumping,Large Hill Individual men,Men,Gold,Athlete,NOR,Austria,Winter,1964,Innsbruck 1964
Ski Jumping,Large Hill Individual men,Men,Gold,Athlete,POL,Japan,Winter,1972,Sapporo 1972
Ski Jumping,Large Hill Individual men,Men,Gold,Athlete,POL,Russian Federation,Winter,2014,Sochi 2014
Ski Jumping,Large Hill Individual men,Men,Gold,Athlete,RUS,France,Winter,1968,Grenoble 1968
Ski Jumping,Large Hill Individual men,Men,Silver,Athlete,AUT,Austria,Winter,1976,Innsbruck 1976
Ski Jumping,Large Hill Individual men,Men,Silver,Athlete,AUT,France,Winter,1992,Albertville 1992
Ski Jumping,Large Hill Individual men,Men,Silver,Athlete,AUT,Italy,Winter,2006,Turin 2006
Ski Jumping,Large Hill Individual men,Men,Silver,Athlete,AUT,United States,Winter,1980,Lake Placid 1980
